name,symbol,token_id,price,market_cap,volume_24h,change_24h,total_supply,icon
Bitcoin,BTC,1,63057.118348380005,1246407242609.069,30535500108.898098,5.42224848,19766321.0,https://s2.coinmarketcap.com/static/img/coins/64x64/1.png
Ethereum,ETH,2,2458.4159781590206,295948208089.8372,13452262293.815346,3.8399511,120381664.74636135,https://s2.coinmarketcap.com/static/img/coins/64x64/1027.png
Tether USDt,USDT,3,1.0000033149757608,119732651724.14378,51735605046.43453,0.10424742,119732254814.62129,https://s2.coinmarketcap.com/static/img/coins/64x64/825.png
BNB,BNB,4,573.6475229024999,83713569711.1582,1631742025.1060038,2.62577766,145932068.68146208,https://s2.coinmarketcap.com/static/img/coins/64x64/1839.png
Solana,SOL,5,146.21596788993065,68671807984.64431,1788263413.412573,6.16660304,469660112.8841105,https://s2.coinmarketcap.com/static/img/coins/64x64/5426.png
USDC,USDC,6,0.9999473008367334,34958134910.735344,5074770987.899216,0.00353361,34959977272.28541,https://s2.coinmarketcap.com/static/img/coins/64x64/3408.png
XRP,XRP,7,0.5413537066308285,30665012218.347652,927366097.6165916,2.22538586,56645058199.0,https://s2.coinmarketcap.com/static/img/coins/64x64/52.png
Dogecoin,DOGE,8,0.11123997656002409,16277377163.429365,655106884.8002516,5.97862977,146326686383.70523,https://s2.coinmarketcap.com/static/img/coins/64x64/74.png
TRON,TRX,9,0.16030158759775484,13874900159.129179,323245901.4518094,0.84700091,86554976572.94261,https://s2.coinmarketcap.com/static/img/coins/64x64/1958.png
Toncoin,TON,10,5.239625290087317,13297822170.085943,136086812.20567966,3.09278995,2537933808.977462,https://s2.coinmarketcap.com/static/img/coins/64x64/11419.png
Cardano,ADA,11,0.3529907838402322,12340943780.149601,193783444.87818927,4.59692549,34961093448.080666,https://s2.coinmarketcap.com/static/img/coins/64x64/2010.png
Avalanche,AVAX,12,27.40117775438603,11141075858.665628,263391102.42336354,6.88976945,406591131.1743638,https://s2.coinmarketcap.com/static/img/coins/64x64/5805.png
Shiba Inu,SHIB,13,1.7791604309212784e-05,10484012927.693514,389497510.94938624,8.17190538,589267428922344.0,https://s2.coinmarketcap.com/static/img/coins/64x64/5994.png
Chainlink,LINK,14,10.995268392279606,6892383666.8209305,211589251.8288956,4.64507783,626849970.4527867,https://s2.coinmarketcap.com/static/img/coins/64x64/1975.png
Bitcoin Cash,BCH,15,328.43314792797094,6494060395.361167,150796072.33219573,2.34223581,19772853.125,https://s2.coinmarketcap.com/static/img/coins/64x64/1831.png
Polkadot,DOT,16,4.186561326579409,6298988164.297899,118868975.88953617,3.59383893,1504573245.90165,https://s2.coinmarketcap.com/static/img/coins/64x64/6636.png
NEAR Protocol,NEAR,17,4.770483244013018,5791678924.523991,242551439.5770516,5.27135343,1214065458.0,https://s2.coinmarketcap.com/static/img/coins/64x64/6535.png
Sui,SUI,18,2.0666497099383023,5711891971.017638,954462523.7613894,14.60899724,2763841372.608888,https://s2.coinmarketcap.com/static/img/coins/64x64/20947.png
UNUS SED LEO,LEO,19,6.066889105981501,5613480141.972395,13775143.73288714,0.8649948,925264998.9,https://s2.coinmarketcap.com/static/img/coins/64x64/3957.png
Dai,DAI,20,1.0000102299467923,5365437590.244441,83793520.79820839,0.00651076,5365382702.664872,https://s2.coinmarketcap.com/static/img/coins/64x64/4943.png
Litecoin,LTC,21,65.6261058391693,4926688731.38866,198636957.51306444,2.57721924,75072087.06642684,https://s2.coinmarketcap.com/static/img/coins/64x64/2.png
Uniswap,UNI,22,7.887079415363509,4734572316.266054,306363150.1700175,-2.66165278,600294743.71,https://s2.coinmarketcap.com/static/img/coins/64x64/7083.png
Bittensor,TAO,23,636.8356448138327,4700443136.889631,178091040.6983395,14.24785544,7380936.0,https://s2.coinmarketcap.com/static/img/coins/64x64/22974.png
Aptos,APT,24,8.570132550256774,4317056415.2993145,207862947.1258928,5.69246684,503732747.42057157,https://s2.coinmarketcap.com/static/img/coins/64x64/21794.png
Pepe,PEPE,25,9.88291195682024e-06,4157641242.8234596,766347934.951096,7.36496531,420689899999994.8,https://s2.coinmarketcap.com/static/img/coins/64x64/24478.png
Internet Computer,ICP,26,8.247256916391038,3893905884.63305,55175529.06632482,2.46082197,472145578.11265635,https://s2.coinmarketcap.com/static/img/coins/64x64/8916.png
Artificial Superintelligence Alliance,FET,27,1.4203522486062783,3579287666.487821,154761774.98991072,9.07303961,2520000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/3773.png
Kaspa,KAS,28,0.13881301857532763,3457153504.492189,41842979.20861862,6.42252741,24905110053.608883,https://s2.coinmarketcap.com/static/img/coins/64x64/20396.png
First Digital USD,FDUSD,29,0.9984588297867703,3193598257.4914646,4351339771.324803,0.03719492,3198527733.16,https://s2.coinmarketcap.com/static/img/coins/64x64/26081.png
POL (ex-MATIC),POL,30,0.3746445914157849,2844547405.8023415,69904608.12812173,2.41699089,7592655735.5406475,https://s2.coinmarketcap.com/static/img/coins/64x64/28321.png
Render,RENDER,31,5.426944387091325,2809478266.627144,194712247.68613315,9.10051791,517690631.4554916,https://s2.coinmarketcap.com/static/img/coins/64x64/5690.png
Monero,XMR,32,152.2661160477525,2808814073.830649,56970791.52671166,1.08661434,18446744.07370955,https://s2.coinmarketcap.com/static/img/coins/64x64/328.png
Ethereum Classic,ETC,33,18.680638971269545,2785259701.0693674,79115968.40876614,3.08953574,149098738.29011106,https://s2.coinmarketcap.com/static/img/coins/64x64/1321.png
dogwifhat,WIF,34,2.767773112326916,2764577379.860146,690754185.901098,13.76649197,998845377.73254,https://s2.coinmarketcap.com/static/img/coins/64x64/28752.png
Stellar,XLM,35,0.09198914279842138,2731443898.796563,38147290.35873871,2.28949985,29693111770.614708,https://s2.coinmarketcap.com/static/img/coins/64x64/512.png
Stacks,STX,36,1.7693508989294444,2641422167.181746,67582079.40479003,8.2567474,1492876381.26499,https://s2.coinmarketcap.com/static/img/coins/64x64/4847.png
OKB,OKB,37,42.41962292238972,2545177375.3433833,2325892.55515155,2.35275534,60000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/3897.png
Immutable,IMX,38,1.49069844845469,2441427228.381957,36600074.31244113,4.55076011,1637774045.3898141,https://s2.coinmarketcap.com/static/img/coins/64x64/10603.png
Aave,AAVE,39,145.47000036522198,2175152650.901868,172323597.89317945,4.20991156,14952585.72517258,https://s2.coinmarketcap.com/static/img/coins/64x64/7278.png
Optimism,OP,40,1.7071272361153673,2142565018.430787,160535100.40251875,11.88709129,1255070491.0,https://s2.coinmarketcap.com/static/img/coins/64x64/11840.png
Filecoin,FIL,41,3.6046333723393302,2132936683.368028,102326005.61991368,2.68202938,591720839.0,https://s2.coinmarketcap.com/static/img/coins/64x64/2280.png
Cronos,CRO,42,0.07761775599993978,2062424914.639718,6411926.38729349,2.97463516,26571560696.0,https://s2.coinmarketcap.com/static/img/coins/64x64/3635.png
Injective,INJ,43,20.49111271113257,2001941179.6370647,65623290.62174777,7.73048725,97698021.96,https://s2.coinmarketcap.com/static/img/coins/64x64/7226.png
Mantle,MNT,44,0.6027965113633368,1969240784.6602926,62987182.91919116,3.15343237,3266841707.8368406,https://s2.coinmarketcap.com/static/img/coins/64x64/27075.png
Arbitrum,ARB,45,0.5406304104180439,1955507938.6348698,180437266.21970648,4.46318202,3617088312.0,https://s2.coinmarketcap.com/static/img/coins/64x64/11841.png
Hedera,HBAR,46,0.05168729814958992,1946165303.9638495,33353872.52407467,3.58873728,37652680129.09841,https://s2.coinmarketcap.com/static/img/coins/64x64/4642.png
Fantom,FTM,47,0.6792172094860308,1904277029.4041994,235376360.35501283,6.64828542,2803634835.5265927,https://s2.coinmarketcap.com/static/img/coins/64x64/3513.png
VeChain,VET,48,0.022698119443737598,1838208137.7915537,20487727.34575009,4.29084462,80985041177.0,https://s2.coinmarketcap.com/static/img/coins/64x64/3077.png
THORChain,RUNE,49,5.034607569001669,1696424830.3036742,127193039.30219607,7.08155713,336952743.0,https://s2.coinmarketcap.com/static/img/coins/64x64/4157.png
Cosmos,ATOM,50,4.284936752403138,1675128338.491066,70875469.3011623,4.15279387,390934204.0,https://s2.coinmarketcap.com/static/img/coins/64x64/3794.png
Sei,SEI,51,0.45253026226496423,1595106323.0084033,240265477.17203122,12.61343992,3524861111.0,https://s2.coinmarketcap.com/static/img/coins/64x64/23149.png
The Graph,GRT,52,0.1636757969352991,1562863504.3244731,70577772.47312239,7.57042539,9548531509.165474,https://s2.coinmarketcap.com/static/img/coins/64x64/6719.png
Bonk,BONK,53,2.157962873380003e-05,1539173148.6403756,149485585.96452668,9.17796142,71325284027226.05,https://s2.coinmarketcap.com/static/img/coins/64x64/23095.png
Bitget Token,BGB,54,1.0881258923347483,1523376249.2686477,25997848.28586968,3.8485416,1400000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/11092.png
FLOKI,FLOKI,55,0.00013893442122960521,1333375373.3876579,145919962.19305536,7.27762258,9597156425218.059,https://s2.coinmarketcap.com/static/img/coins/64x64/10804.png
Popcat (SOL),POPCAT,56,1.3199348132026405,1293500722.3585978,140941040.80094683,10.81767966,979973184.6,https://s2.coinmarketcap.com/static/img/coins/64x64/28782.png
Theta Network,THETA,57,1.2862795969661216,1286279596.9661217,19534329.18414167,8.04950741,1000000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/2416.png
Arweave,AR,58,18.78361084047107,1233190372.0612583,37979770.86401886,5.76032932,65652466.0,https://s2.coinmarketcap.com/static/img/coins/64x64/5632.png
MANTRA,OM,59,1.4295877611861552,1214396641.3291824,22795396.52136806,0.75974631,849473305.7322589,https://s2.coinmarketcap.com/static/img/coins/64x64/6536.png
Maker,MKR,60,1378.1012386978957,1204646044.801449,58198614.4577973,1.9615078,874134.65061512,https://s2.coinmarketcap.com/static/img/coins/64x64/1518.png
Celestia,TIA,61,5.536154334293682,1200676414.1147768,125701804.13403866,11.09291865,216879144.188086,https://s2.coinmarketcap.com/static/img/coins/64x64/22861.png
Pyth Network,PYTH,62,0.32088477515140423,1163203711.6627014,34386329.96735296,7.89999501,3624988786.438567,https://s2.coinmarketcap.com/static/img/coins/64x64/28177.png
Helium,HNT,63,6.74585149155203,1149979686.629933,23652370.70583301,6.04482865,170472132.10520223,https://s2.coinmarketcap.com/static/img/coins/64x64/5665.png
Jupiter,JUP,64,0.7875094726471547,1063137788.0736588,62288889.48051111,8.83114519,1350000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/29210.png
Worldcoin,WLD,65,1.9333299858702158,1011695217.4093989,221358364.59108177,14.79124194,523291535.7457834,https://s2.coinmarketcap.com/static/img/coins/64x64/13502.png
Algorand,ALGO,66,0.12164566955841939,1011414460.0509409,19794043.03329207,3.36285742,8314430457.922852,https://s2.coinmarketcap.com/static/img/coins/64x64/4030.png
Polygon,MATIC,67,0.3751340329037218,1006025407.9962769,37737944.4172222,1.56849344,2681775898.094731,https://s2.coinmarketcap.com/static/img/coins/64x64/3890.png
Ondo,ONDO,68,0.7169380861083204,996371758.7488843,58746915.24552341,7.51924351,1389759838.4783604,https://s2.coinmarketcap.com/static/img/coins/64x64/21159.png
KuCoin Token,KCS,69,8.128170141115888,977899606.277614,558516.2098846,2.01887237,120309933.14607975,https://s2.coinmarketcap.com/static/img/coins/64x64/2087.png
Lido DAO,LDO,70,1.0765556236837885,963819613.5815153,56186240.88072233,5.41359525,895280831.1785043,https://s2.coinmarketcap.com/static/img/coins/64x64/8000.png
JasmyCoin,JASMY,71,0.01938120390289804,957334560.5268065,43703989.79611099,4.97734925,49394999677.16958,https://s2.coinmarketcap.com/static/img/coins/64x64/8425.png
Ethena,ENA,72,0.3366674618131444,924783434.167981,206449383.5685975,25.59195843,2746875000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/30171.png
Bitcoin SV,BSV,73,45.71143663093371,903655105.9329814,25246236.84699135,5.07420037,19768687.5,https://s2.coinmarketcap.com/static/img/coins/64x64/3602.png
Brett (Based),BRETT,74,0.09068660669895576,898725710.2470422,60437068.84161568,8.42589706,9910236395.0,https://s2.coinmarketcap.com/static/img/coins/64x64/29743.png
BitTorrent [New],BTT,75,9.173090879065705e-07,888181248.2612584,16374271.75941124,3.64796438,968246428571000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/16086.png
Core,CORE,76,0.9214574692630146,842687260.0094893,24245017.2194744,5.06001774,914515632.1576881,https://s2.coinmarketcap.com/static/img/coins/64x64/23254.png
Flow,FLOW,77,0.5437347132293356,836007695.5509642,21223181.60686674,5.42553311,1537528642.572346,https://s2.coinmarketcap.com/static/img/coins/64x64/4558.png
GateToken,GT,78,9.12516501639276,830429665.0952353,3128315.27692126,2.44238735,91004344.97386326,https://s2.coinmarketcap.com/static/img/coins/64x64/4269.png
Wormhole,W,79,0.3170892963288293,817416123.9461303,62458952.55084745,7.45263261,2577873594.0,https://s2.coinmarketcap.com/static/img/coins/64x64/29587.png
Quant,QNT,80,67.11409463760043,810250880.666955,8405016.01892361,3.5888164,12072738.0,https://s2.coinmarketcap.com/static/img/coins/64x64/3155.png
Notcoin,NOT,81,0.007792649400417401,798411163.6472276,80232118.81955178,7.69705624,102456959452.6429,https://s2.coinmarketcap.com/static/img/coins/64x64/28850.png
Starknet,STRK,82,0.4077314956855124,790846784.9673194,44565477.81293828,6.87244724,1939626429.0,https://s2.coinmarketcap.com/static/img/coins/64x64/22691.png
Beam,BEAM,83,0.01585990315455837,784526035.5474608,16251565.83775819,10.11157643,49466004168.0,https://s2.coinmarketcap.com/static/img/coins/64x64/28298.png
Conflux,CFX,84,0.1721825472573192,779547046.2516195,39370633.83535872,3.87913265,4527445195.05,https://s2.coinmarketcap.com/static/img/coins/64x64/7334.png
First Neiro On Ethereum,NEIRO,85,0.0018145405246153268,763308989.8440889,587909956.7097318,11.62945006,420662409843.895,https://s2.coinmarketcap.com/static/img/coins/64x64/32521.png
Neo,NEO,86,10.600339812130295,747735578.5504307,36132376.40713771,5.56557572,70538831.0,https://s2.coinmarketcap.com/static/img/coins/64x64/1376.png
USDD,USDD,87,0.998890199728767,744192884.3335952,3249981.0534692,0.02157619,745019707.4069493,https://s2.coinmarketcap.com/static/img/coins/64x64/19891.png
EigenLayer,EIGEN,88,3.980934060402466,742770638.8580129,257718982.46675664,8.50234534,186582000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/30494.png
Gala,GALA,89,0.021133172160903425,738576816.5702138,59648131.65657416,7.324346,34948696340.84504,https://s2.coinmarketcap.com/static/img/coins/64x64/7080.png
Flare,FLR,90,0.01464975340507174,735844582.6934177,3737548.77964984,3.35699767,50229144637.93421,https://s2.coinmarketcap.com/static/img/coins/64x64/7950.png
ORDI,ORDI,90,35.03484749878193,735731797.4744205,102774995.54296656,8.75357962,21000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/25028.png
EOS,EOS,92,0.47668532463550367,724702653.742409,42714680.90186406,4.18659056,1520295709.3268,https://s2.coinmarketcap.com/static/img/coins/64x64/1765.png
MultiversX,EGLD,93,26.05104635575604,714063101.9755901,13831650.56233881,6.02870534,27410150.52617325,https://s2.coinmarketcap.com/static/img/coins/64x64/6892.png
Axie Infinity,AXS,94,4.670084086426799,710717664.9468386,25412557.13164749,5.68071388,152185196.62472007,https://s2.coinmarketcap.com/static/img/coins/64x64/6783.png
Nervos Network,CKB,95,0.015755833261734006,710191053.7649044,39412299.8881479,10.27920209,45074801311.19034,https://s2.coinmarketcap.com/static/img/coins/64x64/4948.png
FTX Token,FTT,96,2.1383764086945196,703301530.9292967,39613321.00416251,3.79440941,328895103.813207,https://s2.coinmarketcap.com/static/img/coins/64x64/4195.png
Tezos,XTZ,97,0.682248537876481,686260697.1005535,13995084.02489545,6.34565454,1005880788.307089,https://s2.coinmarketcap.com/static/img/coins/64x64/2011.png
eCash,XEC,98,3.399245096778151e-05,671997771.8431296,6323722.49753645,4.5519201,19769029673090.0,https://s2.coinmarketcap.com/static/img/coins/64x64/10791.png
PayPal USD,PYUSD,99,1.0000494870388417,669368888.2128432,25495605.04586265,0.02964249,669335764.767854,https://s2.coinmarketcap.com/static/img/coins/64x64/27772.png
Mog Coin,MOG,100,1.6969385755305752e-06,662769101.954083,21568676.53402916,21.89126977,390567526433216.7,https://s2.coinmarketcap.com/static/img/coins/64x64/27659.png
Tether Gold,XAUt,101,2657.02621765174,655020731.2803775,5426548.79818114,1.03216957,246524.0,https://s2.coinmarketcap.com/static/img/coins/64x64/5176.png
Pendle,PENDLE,102,4.031982148133964,648091791.1646305,67618200.10350794,10.1706078,160737763.05397904,https://s2.coinmarketcap.com/static/img/coins/64x64/9481.png
Chiliz,CHZ,103,0.07016181957785056,640003830.5392047,133628819.51052912,2.87519891,9121824867.0,https://s2.coinmarketcap.com/static/img/coins/64x64/4066.png
The Sandbox,SAND,104,0.2597844465899983,620685345.6859707,34103768.29874776,5.6497857,2389232126.2233224,https://s2.coinmarketcap.com/static/img/coins/64x64/6210.png
Mina,MINA,105,0.5180290617779524,605115971.0991391,14982394.90801512,6.03107223,1168112014.8400393,https://s2.coinmarketcap.com/static/img/coins/64x64/8646.png
Akash Network,AKT,107,2.426891238934043,602562619.8148999,6859793.3198963,4.30489679,248285794.661141,https://s2.coinmarketcap.com/static/img/coins/64x64/7431.png
cat in a dogs world,MEW,106,0.0068009302181314705,604527130.4945298,116220554.42264138,19.13796994,88888888888.0,https://s2.coinmarketcap.com/static/img/coins/64x64/30126.png
dYdX (Native),DYDX,108,0.9272546702067128,597088682.8046541,18731645.89981616,3.45464725,643931707.21,https://s2.coinmarketcap.com/static/img/coins/64x64/28324.png
SATS,1000SATS,109,0.00028261437589446387,593490189.3783741,45576346.30554212,7.98359625,2100000000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/28683.png
Axelar,AXL,110,0.7243022415787422,585826157.562845,33211328.74323515,25.46568357,808814503.025609,https://s2.coinmarketcap.com/static/img/coins/64x64/17799.png
Zcash,ZEC,111,35.81983055484176,584875819.8789178,123240299.53712867,9.54698581,16328268.75,https://s2.coinmarketcap.com/static/img/coins/64x64/1437.png
Ethereum Name Service,ENS,112,17.114128323717985,567472491.1410784,41304158.48785575,6.25962445,33158129.96181841,https://s2.coinmarketcap.com/static/img/coins/64x64/13855.png
Decentraland,MANA,113,0.29528561478418053,563499404.6570197,22355946.59452571,6.21552718,1908319865.391588,https://s2.coinmarketcap.com/static/img/coins/64x64/1966.png
SuperVerse,SUPER,114,1.153604454571059,562931395.089939,29576679.46852728,6.06702787,487976093.41691726,https://s2.coinmarketcap.com/static/img/coins/64x64/8290.png
Nexo,NEXO,115,0.9958398299221368,557670315.7106347,2803866.71694649,3.37512673,560000011.0,https://s2.coinmarketcap.com/static/img/coins/64x64/2694.png
Ronin,RON,116,1.5440290143359645,543593109.7565266,6057859.42785586,5.40630422,352061460.4449696,https://s2.coinmarketcap.com/static/img/coins/64x64/14101.png
AIOZ Network,AIOZ,117,0.4616529231908665,520856569.6252432,2267386.26605028,7.11935143,1128242763.0375893,https://s2.coinmarketcap.com/static/img/coins/64x64/9104.png
PancakeSwap,CAKE,118,1.8492731253294898,516991333.4614597,17681488.51669927,4.18322872,279564617.24351615,https://s2.coinmarketcap.com/static/img/coins/64x64/7186.png
PAX Gold,PAXG,119,2668.5097960918656,516481409.05078244,7212346.23600637,1.039613,193546.754,https://s2.coinmarketcap.com/static/img/coins/64x64/4705.png
Terra Classic,LUNC,120,8.751243449372431e-05,499743604.03694165,11594191.55001914,4.58784655,5710543957873.544,https://s2.coinmarketcap.com/static/img/coins/64x64/4172.png
TrueUSD,TUSD,121,0.9970961723919524,494162411.1389398,30977285.65362801,0.10276165,495601552.61,https://s2.coinmarketcap.com/static/img/coins/64x64/2563.png
Klaytn,KLAY,122,0.1292699878150139,491701511.0642361,11997150.85892729,2.19346368,3803678791.7692375,https://s2.coinmarketcap.com/static/img/coins/64x64/4256.png
Oasis,ROSE,123,0.06936856570258494,490028752.013726,19287067.99378285,8.15760567,7064132681.0,https://s2.coinmarketcap.com/static/img/coins/64x64/7653.png
ZKsync,ZK,124,0.13270356192690663,487685590.08138186,50040433.67169444,9.23377832,3675000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/24091.png
DeXe,DEXE,125,8.429319028815813,481341490.9550664,2180246.85016309,7.23407907,57103247.52326847,https://s2.coinmarketcap.com/static/img/coins/64x64/7326.png
Synthetix,SNX,126,1.4649788989397814,480174956.06685597,12842661.24928834,5.32901746,327769196.1395232,https://s2.coinmarketcap.com/static/img/coins/64x64/2586.png
BOOK OF MEME,BOME,127,0.006725785577108052,463812199.0509023,97464223.62207958,9.5749409,68960301177.23912,https://s2.coinmarketcap.com/static/img/coins/64x64/29870.png
Raydium,RAY,128,1.7517195834679866,462132554.378163,15648220.72106477,10.18889252,263816514.206715,https://s2.coinmarketcap.com/static/img/coins/64x64/8526.png
LayerZero,ZRO,130,4.102307259909914,451253798.5900905,56644319.68460992,8.12961409,110000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/26997.png
Baby Doge Coin,BabyDoge,129,2.934672646335126e-09,452013919.47180957,49961826.93951436,-1.33748325,1.540253288680402e+17,https://s2.coinmarketcap.com/static/img/coins/64x64/10407.png
Safe,SAFE,131,0.9616314588217005,445964252.269659,5058746.13770488,0.39215266,463757969.0,https://s2.coinmarketcap.com/static/img/coins/64x64/21585.png
Gnosis,GNO,132,171.86786434566758,445066959.09516865,2540064.09448148,5.21620624,2589588.0,https://s2.coinmarketcap.com/static/img/coins/64x64/1659.png
Trust Wallet Token,TWT,133,1.0636311855505398,443161827.09651387,11817484.14315107,3.60617118,416649900.0,https://s2.coinmarketcap.com/static/img/coins/64x64/5964.png
Blur,BLUR,134,0.22792541152963858,440378582.17696756,38144202.52670211,10.24370058,1932117086.9958146,https://s2.coinmarketcap.com/static/img/coins/64x64/23121.png
ApeCoin,APE,135,0.7275413602475352,440086737.1488859,39985267.07295641,5.00846571,604895833.0,https://s2.coinmarketcap.com/static/img/coins/64x64/18876.png
Astar,ASTR,136,0.059559147674385,438212692.73073024,12367772.28058663,4.33070187,7357605168.0,https://s2.coinmarketcap.com/static/img/coins/64x64/12885.png
Livepeer,LPT,137,12.261440523723591,430292130.1113654,14425824.30730218,7.30893176,35093114.00066172,https://s2.coinmarketcap.com/static/img/coins/64x64/3640.png
XDC Network,XDC,138,0.028581347477777096,426698008.85156196,2790147.87772801,0.58813375,14929247446.55,https://s2.coinmarketcap.com/static/img/coins/64x64/2634.png
Celo,CELO,139,0.769282457273513,423855201.8828349,101942599.41071561,-0.96043311,550974740.0,https://s2.coinmarketcap.com/static/img/coins/64x64/5567.png
IOTA,IOTA,140,0.12163111446947132,420741235.7330139,5718800.54804848,4.35208306,3459157943.0,https://s2.coinmarketcap.com/static/img/coins/64x64/1720.png
APENFT,NFT,141,4.1495251906843e-07,414948369.54323936,17835188.54517755,1.72967141,999990000000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/9816.png
Theta Fuel,TFUEL,142,0.06101809766455968,409386317.8765832,12242004.56226935,7.47440436,6709260589.0,https://s2.coinmarketcap.com/static/img/coins/64x64/3822.png
ConstitutionDAO,PEOPLE,143,0.07803994694945461,394892849.15694267,163147506.14686054,10.01038267,5060137334.7,https://s2.coinmarketcap.com/static/img/coins/64x64/14806.png
Bitcoin Gold,BTG,145,22.09122073451308,386903951.93199456,2250294.58550294,4.05492673,17513923.589,https://s2.coinmarketcap.com/static/img/coins/64x64/2083.png
Compound,COMP,144,44.058854777434334,387077124.634978,20994896.61904722,2.50744112,8785455.8769246,https://s2.coinmarketcap.com/static/img/coins/64x64/5692.png
GMT,GMT,146,0.1320349529384872,383847166.8454139,15923324.40741116,5.9467526,2907163279.894845,https://s2.coinmarketcap.com/static/img/coins/64x64/18069.png
EthereumPoW,ETHW,147,3.5141870945775615,378896135.0115344,16340033.00284036,9.70968502,107818999.04993,https://s2.coinmarketcap.com/static/img/coins/64x64/21296.png
Kava,KAVA,148,0.34510144999145403,373694722.9588436,40170355.67609686,8.41079031,1082854688.0,https://s2.coinmarketcap.com/static/img/coins/64x64/4846.png
DOGS,DOGS,150,0.0007144031076390777,369167805.87249345,84191559.28483748,11.43935957,516750000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/32698.png
IoTeX,IOTX,149,0.03912440022521146,369388034.5655829,8390736.55793094,9.29943911,9441372454.0,https://s2.coinmarketcap.com/static/img/coins/64x64/2777.png
Osmosis,OSMO,151,0.5307481749462674,364927313.6505645,9722014.21379643,8.69707531,687571490.354177,https://s2.coinmarketcap.com/static/img/coins/64x64/12220.png
Reserve Rights,RSR,152,0.006875498658616492,357541200.104908,9233399.83689542,8.27967944,52002220909.0,https://s2.coinmarketcap.com/static/img/coins/64x64/3964.png
SafePal,SFP,153,0.7087214932110157,345501727.9403702,3135776.02080084,1.95240715,487500000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/8119.png
Arkham,ARKM,154,1.5206730826835626,342303510.9120699,113212901.02549766,16.60199069,225100000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/27565.png
Golem,GLM,155,0.3411379021708323,341137902.1708323,21060896.9894588,9.21454873,1000000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/1455.png
WEMIX,WEMIX,156,0.8062102961547561,331913302.67321694,1339957.48703978,3.00716568,411695688.1551715,https://s2.coinmarketcap.com/static/img/coins/64x64/7548.png
Dymension,DYM,157,1.5920124812104297,331737388.60223967,24753302.57034972,15.6958627,208376123.0,https://s2.coinmarketcap.com/static/img/coins/64x64/28932.png
1inch Network,1INCH,158,0.2595724197335483,331137362.8533739,14486353.2561684,6.05614625,1275703186.0059986,https://s2.coinmarketcap.com/static/img/coins/64x64/8104.png
Curve DAO Token,CRV,159,0.2634482440987485,317696965.9277659,50456044.07333522,2.49785307,1205917948.0,https://s2.coinmarketcap.com/static/img/coins/64x64/6538.png
WOO,WOO,160,0.17345690770705077,317348981.4357958,11723206.33019223,7.91413281,1829555165.204274,https://s2.coinmarketcap.com/static/img/coins/64x64/7501.png
Amp,AMP,161,0.003816560835313424,308082616.977949,7627843.10604963,3.4020731,80722574661.29153,https://s2.coinmarketcap.com/static/img/coins/64x64/6945.png
MX Token,MX,162,3.0977534391039394,302648447.89666444,28192989.11039182,-0.42367959,97699334.0,https://s2.coinmarketcap.com/static/img/coins/64x64/4041.png
Aevo,AEVO,163,0.34024870390426915,300021270.9913861,19692404.16456269,8.39397619,881770503.6013855,https://s2.coinmarketcap.com/static/img/coins/64x64/29676.png
JUST,JST,164,0.029890320534672315,295914173.2932559,32749158.72054996,3.14010772,9900000000.0,https://s2.coinmarketcap.com/static/img/coins/64x64/5488.png
Echelon Prime,PRIME,165,8.248787495275888,295090812.2987879,8193113.21709068,5.28858034,35773841.0,https://s2.coinmarketcap.com/static/img/coins/64x64/23711.png
Gas,GAS,166,4.480064625379294,291169843.03404206,84929265.67048824,3.95633067,64992331.0,https://s2.coinmarketcap.com/static/img/coins/64x64/1785.png
Memecoin,MEME,167,0.01023067177489327,288769989.1409473,24111511.48773244,9.43650787,28225906909.613453,https://s2.coinmarketcap.com/static/img/coins/64x64/28301.png
Saga,SAGA,168,2.7731231560259464,287662617.8645891,106203980.39378285,20.57275591,103732363.0,https://s2.coinmarketcap.com/static/img/coins/64x64/30372.png
Manta Network,MANTA,169,0.7567668384059921,286848558.71054864,24510813.90289287,9.34009969,379044831.45,https://s2.coinmarketcap.com/static/img/coins/64x64/13631.png
Kusama,KSM,170,18.406292639041617,286695788.00682884,11243330.69325007,6.4995107,15575965.9823466,https://s2.coinmarketcap.com/static/img/coins/64x64/5034.png
Altlayer,ALT,171,0.12421012681636363,283506409.3907544,32026275.37138547,13.8640384,2282474196.406704,https://s2.coinmarketcap.com/static/img/coins/64x64/29073.png
